ID_Pedido;Fecha_Pedido;Fecha_Envio;Modo_Envio;Estado_Pedido;ID_Detalle;ID_Producto;Cantidad;Descuento;Ventas;Ganancia;Nombre_Producto;Categoria;Subcategoria;Marca;Precio_Lista;Costo_Unitario;Nombre_Campania;Canal_Marketing;Ingreso_Neto;Venta_Promedio_Unidad;Mes_Pedido;Dias_Envio
ORD-2023-00345;2024-12-14;2024-12-17;mismo día;enviado;882;P0055;7;0.10;3648.39;1207.48;mesas plus 5;muebles;mesas;vector;579.11;339.15;sin dato;sin dato;3283.55;521.20;12;3
ORD-2023-00346;2025-01-15;2025-01-16;mismo día;completado;883;P0069;4;0.00;2671.44;791.24;libreros smart 9;muebles;libreros;patagonia;667.86;470.05;campaña cliente vip 1;email;2671.44;667.86;1;1
ORD-2023-00346;2025-01-15;2025-01-16;mismo día;completado;884;P0017;1;0.00;255.85;92.47;teléfonos plus 7;tecnología;teléfonos;alerce;255.85;163.38;campaña cliente vip 1;email;255.85;255.85;1;1
ORD-2023-00347;2023-12-28;2024-01-03;estándar;completado;885;P0047;4;0.00;2791.32;708.24;sillas plus 7;muebles;sillas;andes;697.83;520.77;sin dato;sin dato;2791.32;697.83;12;6
ORD-2023-00347;2023-12-28;2024-01-03;estándar;completado;886;P0111;4;0.10;1853.50;630.44;sobres flex 1;oficina;sobres;lumen;514.86;299.56;sin dato;sin dato;1668.15;463.38;12;6
ORD-2023-00348;2024-02-28;2024-02-29;estándar;completado;887;P0097;2;0.20;427.26;-3.16;archivadores smart 7;oficina;archivadores;altura;267.04;208.99;sin dato;sin dato;341.81;213.63;2;1
ORD-2023-00349;2023-10-17;2023-10-19;estándar;completado;888;P0084;7;0.00;5152.84;2691.92;papelería flex 4;oficina;papelería;altura;736.12;351.56;campaña activa 4;afiliados;5152.84;736.12;10;2
ORD-2023-00349;2023-10-17;2023-10-19;estándar;completado;889;P0111;2;0.00;1029.72;430.60;sobres flex 1;oficina;sobres;lumen;514.86;299.56;campaña activa 4;afiliados;1029.72;514.86;10;2
ORD-2023-00349;2023-10-17;2023-10-19;estándar;completado;890;P0003;1;0.00;868.26;183.16;accesorios plus 3;tecnología;accesorios;altura;868.26;685.10;campaña activa 4;afiliados;868.26;868.26;10;2
ORD-2023-00349;2023-10-17;2023-10-19;estándar;completado;891;P0025;5;0.15;3245.77;664.62;computadores plus 5;tecnología;computadores;orion;763.71;519.66;campaña activa 4;afiliados;2758.90;649.15;10;2
ORD-2023-00350;2023-10-08;2023-10-11;mismo día;devuelto;892;P0055;2;0.05;1100.31;411.19;mesas plus 5;muebles;mesas;vector;579.11;339.15;campaña cliente vip 5;display;1045.29;550.16;10;3
ORD-2023-00350;2023-10-08;2023-10-11;mismo día;devuelto;893;P0062;5;0.05;2211.98;1040.11;libreros plus 2;muebles;libreros;vector;465.68;235.47;campaña cliente vip 5;display;2101.38;442.40;10;3
ORD-2023-00350;2023-10-08;2023-10-11;mismo día;devuelto;894;P0094;7;0.15;1071.24;164.47;archivadores pro 4;oficina;archivadores;alerce;180.04;126.70;campaña cliente vip 5;display;910.55;153.03;10;3
ORD-2023-00351;2023-08-18;2023-08-22;segunda clase;completado;895;P0062;2;0.10;838.22;373.53;libreros plus 2;muebles;libreros;vector;465.68;235.47;sin dato;sin dato;754.40;419.11;8;4
ORD-2023-00351;2023-08-18;2023-08-22;segunda clase;completado;896;P0013;3;0.05;814.70;287.16;teléfonos nova 3;tecnología;teléfonos;lumen;285.86;173.76;sin dato;sin dato;773.97;271.57;8;4
ORD-2023-00351;2023-08-18;2023-08-22;segunda clase;completado;897;P0076;4;0.00;458.96;211.84;almacenamiento eco 6;muebles;almacenamiento;patagonia;114.74;61.78;sin dato;sin dato;458.96;114.74;8;4
ORD-2023-00352;2025-01-10;2025-01-16;mismo día;completado;898;P0040;6;0.00;4452.06;1868.58;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;sin dato;sin dato;4452.06;742.01;1;6
ORD-2023-00352;2025-01-10;2025-01-16;mismo día;completado;899;P0112;1;0.10;408.28;178.62;sobres pro 2;oficina;sobres;orion;453.65;226.21;sin dato;sin dato;367.45;408.28;1;6
ORD-2023-00352;2025-01-10;2025-01-16;mismo día;completado;900;P0070;8;0.15;5213.49;1274.24;libreros eco 10;muebles;libreros;andes;766.69;471.27;sin dato;sin dato;4431.47;651.69;1;6
ORD-2023-00352;2025-01-10;2025-01-16;mismo día;completado;901;P0042;8;0.30;3118.14;96.74;sillas flex 2;muebles;sillas;vector;556.81;376.71;sin dato;sin dato;2182.70;389.77;1;6
ORD-2023-00353;2024-03-11;2024-03-16;segunda clase;enviado;902;P0022;4;0.30;1207.42;274.56;computadores pro 2;tecnología;computadores;altura;431.22;214.08;campaña activa 3;afiliados;845.19;301.86;3;5
ORD-2023-00354;2024-03-10;2024-03-13;mismo día;completado;903;P0038;2;0.20;654.27;121.18;periféricos nova 8;tecnología;periféricos;andes;408.92;250.33;campaña outlet 8;búsqueda;523.42;327.14;3;3
ORD-2023-00355;2023-11-27;2023-12-01;segunda clase;completado;904;P0067;4;0.15;587.42;150.49;libreros pro 7;muebles;libreros;nova;172.77;109.03;sin dato;sin dato;499.31;146.85;11;4
ORD-2023-00355;2023-11-27;2023-12-01;segunda clase;completado;905;P0061;8;0.05;6652.74;2881.64;libreros plus 1;muebles;libreros;altura;875.36;463.75;sin dato;sin dato;6320.10;831.59;11;4
ORD-2023-00355;2023-11-27;2023-12-01;segunda clase;completado;906;P0022;8;0.00;3449.76;1737.12;computadores pro 2;tecnología;computadores;altura;431.22;214.08;sin dato;sin dato;3449.76;431.22;11;4
ORD-2023-00356;2024-04-26;2024-04-26;segunda clase;completado;907;P0069;8;0.15;4541.45;910.97;libreros smart 9;muebles;libreros;patagonia;667.86;470.05;sin dato;sin dato;3860.23;567.68;4;0
ORD-2023-00357;2023-03-10;2023-03-12;primera clase;enviado;908;P0119;4;0.10;2232.86;863.52;sobres plus 9;oficina;sobres;andes;620.24;347.69;sin dato;sin dato;2009.57;558.22;3;2
ORD-2023-00358;2025-01-16;2025-01-18;segunda clase;cancelado;909;P0014;4;0.10;281.05;141.19;teléfonos pro 4;tecnología;teléfonos;alerce;78.07;35.97;sin dato;sin dato;252.95;70.26;1;2
ORD-2023-00358;2025-01-16;2025-01-18;segunda clase;cancelado;910;P0017;7;0.15;1522.31;370.52;teléfonos plus 7;tecnología;teléfonos;alerce;255.85;163.38;sin dato;sin dato;1293.96;217.47;1;2
ORD-2023-00359;2023-08-03;2023-08-04;estándar;devuelto;911;P0019;3;0.30;1103.40;-156.18;teléfonos eco 9;tecnología;teléfonos;andes;525.43;396.24;campaña activa 4;afiliados;772.38;367.80;8;1
ORD-2023-00359;2023-08-03;2023-08-04;estándar;devuelto;912;P0010;1;0.00;678.08;181.01;accesorios nova 10;tecnología;accesorios;andes;678.08;497.07;campaña activa 4;afiliados;678.08;678.08;8;1
ORD-2023-00360;2024-11-11;2024-11-14;mismo día;completado;913;P0091;8;0.15;3503.97;732.93;archivadores flex 1;oficina;archivadores;alerce;515.29;352.20;campaña ahorro 2;afiliados;2978.37;438.00;11;3
ORD-2023-00360;2024-11-11;2024-11-14;mismo día;completado;914;P0068;2;0.05;1213.02;371.15;libreros pro 8;muebles;libreros;lumen;638.43;415.12;campaña ahorro 2;afiliados;1152.37;606.51;11;3
ORD-2023-00360;2024-11-11;2024-11-14;mismo día;completado;915;P0092;3;0.20;1479.17;543.43;archivadores nova 2;oficina;archivadores;alerce;616.32;308.93;campaña ahorro 2;afiliados;1183.34;493.06;11;3
ORD-2023-00360;2024-11-11;2024-11-14;mismo día;completado;916;P0089;5;0.00;1755.60;596.55;papelería plus 9;oficina;papelería;vector;351.12;231.81;campaña ahorro 2;afiliados;1755.60;351.12;11;3
ORD-2023-00361;2023-07-02;2023-07-02;primera clase;enviado;917;P0028;4;0.20;1478.82;534.14;computadores pro 8;tecnología;computadores;lumen;462.13;240.82;sin dato;sin dato;1183.06;369.70;7;0
ORD-2023-00361;2023-07-02;2023-07-02;primera clase;enviado;918;P0026;8;0.15;3245.91;214.75;computadores plus 6;tecnología;computadores;lumen;477.34;378.15;sin dato;sin dato;2759.02;405.74;7;0
ORD-2023-00361;2023-07-02;2023-07-02;primera clase;enviado;919;P0076;5;0.15;487.64;192.72;almacenamiento eco 6;muebles;almacenamiento;patagonia;114.74;61.78;sin dato;sin dato;414.49;97.53;7;0
ORD-2023-00361;2023-07-02;2023-07-02;primera clase;enviado;920;P0118;5;0.00;1160.25;327.15;sobres nova 8;oficina;sobres;alerce;232.05;166.62;sin dato;sin dato;1160.25;232.05;7;0
ORD-2023-00362;2024-10-19;2024-10-22;estándar;completado;921;P0111;8;0.30;2883.22;491.53;sobres flex 1;oficina;sobres;lumen;514.86;299.56;campaña cliente vip 5;display;2018.25;360.40;10;3
ORD-2023-00363;2025-04-06;2025-04-06;segunda clase;completado;922;P0112;3;0.00;1360.95;682.32;sobres pro 2;oficina;sobres;orion;453.65;226.21;campaña cliente vip 1;email;1360.95;453.65;4;0
ORD-2023-00363;2025-04-06;2025-04-06;segunda clase;completado;923;P0008;8;0.00;3172.80;971.28;accesorios plus 8;tecnología;accesorios;andes;396.60;275.19;campaña cliente vip 1;email;3172.80;396.60;4;0
ORD-2023-00364;2024-11-01;2024-11-05;primera clase;completado;924;P0116;6;0.00;4645.14;1734.84;sobres flex 6;oficina;sobres;patagonia;774.19;485.05;sin dato;sin dato;4645.14;774.19;11;4
ORD-2023-00364;2024-11-01;2024-11-05;primera clase;completado;925;P0054;1;0.00;82.52;21.59;mesas eco 4;muebles;mesas;altura;82.52;60.93;sin dato;sin dato;82.52;82.52;11;4
ORD-2023-00365;2023-03-27;2023-03-28;mismo día;completado;926;P0040;5;0.15;3153.54;1085.74;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;campaña cliente vip 5;display;2680.51;630.71;3;1
ORD-2023-00366;2024-12-14;2024-12-14;estándar;completado;927;P0094;2;0.00;360.08;106.68;archivadores pro 4;oficina;archivadores;alerce;180.04;126.70;sin dato;sin dato;360.08;180.04;12;0
ORD-2023-00366;2024-12-14;2024-12-14;estándar;completado;928;P0099;3;0.00;31.71;16.71;archivadores eco 9;oficina;archivadores;orion;10.57;5.00;sin dato;sin dato;31.71;10.57;12;0
ORD-2023-00367;2023-03-25;2023-03-30;segunda clase;completado;929;P0040;1;0.20;593.61;150.80;periféricos eco 10;tecnología;periféricos;andes;742.01;430.58;sin dato;sin dato;474.89;593.61;3;5
ORD-2023-00367;2023-03-25;2023-03-30;segunda clase;completado;930;P0036;3;0.15;2236.86;988.01;periféricos nova 6;tecnología;periféricos;patagonia;877.20;420.81;sin dato;sin dato;1901.33;745.62;3;5
ORD-2023-00368;2023-07-24;2023-07-25;mismo día;completado;931;P0063;6;0.15;1272.35;180.90;libreros smart 3;muebles;libreros;vector;249.48;184.17;sin dato;sin dato;1081.50;212.06;7;1
ORD-2023-00369;2023-02-07;2023-02-13;segunda clase;completado;932;P0045;5;0.05;2540.78;591.02;sillas eco 5;muebles;sillas;lumen;534.90;391.64;sin dato;sin dato;2413.74;508.16;2;6
ORD-2023-00369;2023-02-07;2023-02-13;segunda clase;completado;933;P0012;4;0.10;1218.53;557.55;teléfonos flex 2;tecnología;teléfonos;vector;338.48;169.06;sin dato;sin dato;1096.68;304.63;2;6
ORD-2023-00369;2023-02-07;2023-02-13;segunda clase;completado;934;P0005;2;0.00;1783.34;681.72;accesorios flex 5;tecnología;accesorios;vector;891.67;550.81;sin dato;sin dato;1783.34;891.67;2;6
ORD-2023-00369;2023-02-07;2023-02-13;segunda clase;completado;935;P0076;6;0.15;585.17;211.86;almacenamiento eco 6;muebles;almacenamiento;patagonia;114.74;61.78;sin dato;sin dato;497.39;97.53;2;6
ORD-2023-00370;2024-12-19;2024-12-19;estándar;enviado;936;P0061;6;0.15;4464.34;1635.23;libreros plus 1;muebles;libreros;altura;875.36;463.75;sin dato;sin dato;3794.69;744.06;12;0
ORD-2023-00370;2024-12-19;2024-12-19;estándar;enviado;937;P0024;6;0.10;4359.69;2007.82;computadores nova 4;tecnología;computadores;vector;807.35;402.87;sin dato;sin dato;3923.72;726.61;12;0
ORD-2023-00370;2024-12-19;2024-12-19;estándar;enviado;938;P0097;1;0.30;186.93;-31.97;archivadores smart 7;oficina;archivadores;altura;267.04;208.99;sin dato;sin dato;130.85;186.93;12;0
ORD-2023-00370;2024-12-19;2024-12-19;estándar;enviado;939;P0076;7;0.20;642.54;211.78;almacenamiento eco 6;muebles;almacenamiento;patagonia;114.74;61.78;sin dato;sin dato;514.03;91.79;12;0
ORD-2023-00371;2025-01-10;2025-01-12;mismo día;completado;940;P0119;4;0.00;2480.96;1090.20;sobres plus 9;oficina;sobres;andes;620.24;347.69;sin dato;sin dato;2480.96;620.24;1;2
ORD-2023-00372;2024-02-15;2024-02-19;segunda clase;cancelado;941;P0017;6;0.00;1535.10;554.82;teléfonos plus 7;tecnología;teléfonos;alerce;255.85;163.38;sin dato;sin dato;1535.10;255.85;2;4
ORD-2023-00372;2024-02-15;2024-02-19;segunda clase;cancelado;942;P0102;3;0.15;1093.16;277.50;etiquetas pro 2;oficina;etiquetas;vector;428.69;272.95;sin dato;sin dato;929.19;364.39;2;4
ORD-2023-00373;2023-01-01;2023-01-06;estándar;completado;943;P0110;4;0.20;193.02;61.17;etiquetas nova 10;oficina;etiquetas;orion;60.32;34.94;campaña activa 3;afiliados;154.42;48.26;1;5
ORD-2023-00373;2023-01-01;2023-01-06;estándar;completado;944;P0020;6;0.00;2966.34;1495.92;teléfonos flex 10;tecnología;teléfonos;lumen;494.39;245.07;campaña activa 3;afiliados;2966.34;494.39;1;5
ORD-2023-00374;2024-04-27;2024-05-01;mismo día;completado;945;P0107;8;0.05;588.62;245.68;etiquetas pro 7;oficina;etiquetas;orion;77.45;42.46;sin dato;sin dato;559.19;73.58;4;4
ORD-2023-00374;2024-04-27;2024-05-01;mismo día;completado;946;P0050;3;0.15;616.16;215.20;sillas nova 10;muebles;sillas;lumen;241.63;129.84;sin dato;sin dato;523.74;205.39;4;4
ORD-2023-00374;2024-04-27;2024-05-01;mismo día;completado;947;P0052;6;0.10;2668.41;364.28;mesas nova 2;muebles;mesas;lumen;494.15;377.70;sin dato;sin dato;2401.57;444.73;4;4
ORD-2023-00374;2024-04-27;2024-05-01;mismo día;completado;948;P0077;7;0.00;766.43;390.95;almacenamiento nova 7;muebles;almacenamiento;altura;109.49;53.64;sin dato;sin dato;766.43;109.49;4;4
ORD-2023-00375;2024-09-15;2024-09-16;primera clase;completado;949;P0079;7;0.00;342.09;90.79;almacenamiento nova 9;muebles;almacenamiento;alerce;48.87;35.90;sin dato;sin dato;342.09;48.87;9;1
ORD-2023-00376;2023-07-12;2023-07-12;mismo día;completado;950;P0055;3;0.10;1563.60;559.27;mesas plus 5;muebles;mesas;vector;579.11;339.15;campaña ahorro 7;afiliados;1407.24;521.20;7;0
ORD-2023-00376;2023-07-12;2023-07-12;mismo día;completado;951;P0005;5;0.20;3566.68;926.94;accesorios flex 5;tecnología;accesorios;vector;891.67;550.81;campaña ahorro 7;afiliados;2853.34;713.34;7;0
ORD-2023-00377;2023-04-19;2023-04-22;estándar;completado;952;P0103;1;0.00;538.60;194.97;etiquetas nova 3;oficina;etiquetas;alerce;538.60;343.63;sin dato;sin dato;538.60;538.60;4;3
ORD-2023-00377;2023-04-19;2023-04-22;estándar;completado;953;P0088;8;0.00;5566.72;2183.92;papelería eco 8;oficina;papelería;patagonia;695.84;422.85;sin dato;sin dato;5566.72;695.84;4;3
ORD-2023-00377;2023-04-19;2023-04-22;estándar;completado;954;P0055;1;0.10;521.20;183.79;mesas plus 5;muebles;mesas;vector;579.11;339.15;sin dato;sin dato;469.08;521.20;4;3
ORD-2023-00377;2023-04-19;2023-04-22;estándar;completado;955;P0078;8;0.15;2041.50;917.88;almacenamiento eco 8;muebles;almacenamiento;andes;300.22;135.39;sin dato;sin dato;1735.27;255.19;4;3
ORD-2023-00378;2024-01-09;2024-01-09;mismo día;devuelto;956;P0020;1;0.15;420.23;161.87;teléfonos flex 10;tecnología;teléfonos;lumen;494.39;245.07;sin dato;sin dato;357.20;420.23;1;0
ORD-2023-00379;2024-06-11;2024-06-17;mismo día;enviado;957;P0037;1;0.00;288.98;131.43;periféricos nova 7;tecnología;periféricos;orion;288.98;157.55;sin dato;sin dato;288.98;288.98;6;6
ORD-2023-00379;2024-06-11;2024-06-17;mismo día;enviado;958;P0047;1;0.15;593.16;82.76;sillas plus 7;muebles;sillas;andes;697.83;520.77;sin dato;sin dato;504.19;593.16;6;6
ORD-2023-00379;2024-06-11;2024-06-17;mismo día;enviado;959;P0087;5;0.00;3701.85;1074.00;papelería flex 7;oficina;papelería;andes;740.37;525.57;sin dato;sin dato;3701.85;740.37;6;6
ORD-2023-00379;2024-06-11;2024-06-17;mismo día;enviado;960;P0038;6;0.20;1962.82;555.54;periféricos nova 8;tecnología;periféricos;andes;408.92;250.33;sin dato;sin dato;1570.26;327.14;6;6
ORD-2023-00380;2024-10-13;2024-10-13;estándar;completado;961;P0032;3;0.00;2170.77;651.42;periféricos eco 2;tecnología;periféricos;vector;723.59;506.45;sin dato;sin dato;2170.77;723.59;10;0
ORD-2023-00380;2024-10-13;2024-10-13;estándar;completado;962;P0094;3;0.30;378.08;2.45;archivadores pro 4;oficina;archivadores;alerce;180.04;126.70;sin dato;sin dato;264.66;126.03;10;0
ORD-2023-00380;2024-10-13;2024-10-13;estándar;completado;963;P0045;8;0.05;4065.24;896.28;sillas eco 5;muebles;sillas;lumen;534.90;391.64;sin dato;sin dato;3861.98;508.16;10;0
ORD-2023-00380;2024-10-13;2024-10-13;estándar;completado;964;P0006;2;0.15;1477.78;446.77;accesorios nova 6;tecnología;accesorios;andes;869.28;522.14;sin dato;sin dato;1256.11;738.89;10;0
ORD-2023-00381;2024-01-27;2024-01-31;primera clase;completado;965;P0003;3;0.10;2344.30;265.91;accesorios plus 3;tecnología;accesorios;altura;868.26;685.10;sin dato;sin dato;2109.87;781.43;1;4
ORD-2023-00381;2024-01-27;2024-01-31;primera clase;completado;966;P0108;7;0.00;3436.65;688.87;etiquetas flex 8;oficina;etiquetas;patagonia;490.95;392.54;sin dato;sin dato;3436.65;490.95;1;4
ORD-2023-00381;2024-01-27;2024-01-31;primera clase;completado;967;P0039;4;0.00;948.44;192.80;periféricos nova 9;tecnología;periféricos;vector;237.11;188.91;sin dato;sin dato;948.44;237.11;1;4
ORD-2023-00381;2024-01-27;2024-01-31;primera clase;completado;968;P0028;7;0.10;2911.42;1193.73;computadores pro 8;tecnología;computadores;lumen;462.13;240.82;sin dato;sin dato;2620.28;415.92;1;4
ORD-2023-00382;2024-05-28;2024-06-02;primera clase;cancelado;969;P0053;4;0.00;1482.84;528.00;mesas eco 3;muebles;mesas;alerce;370.71;238.71;sin dato;sin dato;1482.84;370.71;5;5
ORD-2023-00383;2023-10-01;2023-10-04;primera clase;devuelto;970;P0029;1;0.15;238.95;44.18;computadores eco 9;tecnología;computadores;patagonia;281.12;199.48;sin dato;sin dato;203.11;238.95;10;3
ORD-2023-00383;2023-10-01;2023-10-04;primera clase;devuelto;971;P0094;8;0.20;1152.26;123.13;archivadores pro 4;oficina;archivadores;alerce;180.04;126.70;sin dato;sin dato;921.81;144.03;10;3
ORD-2023-00384;2024-02-03;2024-02-06;primera clase;completado;972;P0106;8;0.00;1796.56;848.80;etiquetas eco 6;oficina;etiquetas;vector;224.57;118.47;sin dato;sin dato;1796.56;224.57;2;3
ORD-2023-00384;2024-02-03;2024-02-06;primera clase;completado;973;P0027;3;0.20;95.23;41.46;computadores flex 7;tecnología;computadores;alerce;39.68;18.70;sin dato;sin dato;76.18;31.74;2;3
ORD-2023-00384;2024-02-03;2024-02-06;primera clase;completado;974;P0085;2;0.30;1041.61;-51.32;papelería smart 5;oficina;papelería;alerce;744.01;540.99;sin dato;sin dato;729.13;520.80;2;3
ORD-2023-00385;2023-08-01;2023-08-06;primera clase;completado;975;P0058;8;0.00;1880.56;434.80;mesas nova 8;muebles;mesas;andes;235.07;180.72;sin dato;sin dato;1880.56;235.07;8;5
ORD-2023-00385;2023-08-01;2023-08-06;primera clase;completado;976;P0080;6;0.20;3797.33;1539.02;almacenamiento plus 10;muebles;almacenamiento;patagonia;791.11;381.74;sin dato;sin dato;3037.86;632.89;8;5
ORD-2023-00385;2023-08-01;2023-08-06;primera clase;completado;977;P0097;5;0.30;934.64;-188.77;archivadores smart 7;oficina;archivadores;altura;267.04;208.99;sin dato;sin dato;654.25;186.93;8;5
ORD-2023-00386;2023-05-15;2023-05-18;estándar;enviado;978;P0028;2;0.10;831.83;362.08;computadores pro 8;tecnología;computadores;lumen;462.13;240.82;sin dato;sin dato;748.65;415.92;5;3
ORD-2023-00386;2023-05-15;2023-05-18;estándar;enviado;979;P0099;7;0.20;59.19;25.07;archivadores eco 9;oficina;archivadores;orion;10.57;5.00;sin dato;sin dato;47.35;8.46;5;3
ORD-2023-00387;2024-09-05;2024-09-07;primera clase;completado;980;P0029;7;0.30;1377.49;-79.52;computadores eco 9;tecnología;computadores;patagonia;281.12;199.48;campaña ahorro 6;afiliados;964.24;196.78;9;2
ORD-2023-00387;2024-09-05;2024-09-07;primera clase;completado;981;P0106;8;0.00;1796.56;848.80;etiquetas eco 6;oficina;etiquetas;vector;224.57;118.47;campaña ahorro 6;afiliados;1796.56;224.57;9;2
ORD-2023-00387;2024-09-05;2024-09-07;primera clase;completado;982;P0052;5;0.00;2470.75;582.25;mesas nova 2;muebles;mesas;lumen;494.15;377.70;campaña ahorro 6;afiliados;2470.75;494.15;9;2
ORD-2023-00387;2024-09-05;2024-09-07;primera clase;completado;983;P0098;8;0.00;1871.28;555.04;archivadores nova 8;oficina;archivadores;lumen;233.91;164.53;campaña ahorro 6;afiliados;1871.28;233.91;9;2
ORD-2023-00388;2024-08-17;2024-08-22;estándar;completado;984;P0018;2;0.20;1098.05;106.61;teléfonos flex 8;tecnología;teléfonos;patagonia;686.28;471.26;campaña ahorro 7;afiliados;878.44;549.02;8;5
ORD-2023-00388;2024-08-17;2024-08-22;estándar;completado;985;P0079;4;0.00;195.48;51.88;almacenamiento nova 9;muebles;almacenamiento;alerce;48.87;35.90;campaña ahorro 7;afiliados;195.48;48.87;8;5
ORD-2023-00389;2024-01-15;2024-01-15;mismo día;enviado;986;P0109;3;0.30;1603.96;-38.00;etiquetas smart 9;oficina;etiquetas;patagonia;763.79;559.32;sin dato;sin dato;1122.77;534.65;1;0
ORD-2023-00389;2024-01-15;2024-01-15;mismo día;enviado;987;P0023;8;0.05;6029.61;2891.40;computadores pro 3;tecnología;computadores;patagonia;793.37;395.09;sin dato;sin dato;5728.13;753.70;1;0
ORD-2023-00390;2023-02-01;2023-02-02;mismo día;completado;988;P0060;2;0.15;269.09;74.91;mesas smart 10;muebles;mesas;vector;158.29;93.56;sin dato;sin dato;228.73;134.54;2;1
ORD-2023-00390;2023-02-01;2023-02-02;mismo día;completado;989;P0032;8;0.00;5788.72;1737.12;periféricos eco 2;tecnología;periféricos;vector;723.59;506.45;sin dato;sin dato;5788.72;723.59;2;1
ORD-2023-00391;2024-06-16;2024-06-19;mismo día;completado;990;P0092;1;0.30;431.42;123.91;archivadores nova 2;oficina;archivadores;alerce;616.32;308.93;sin dato;sin dato;301.99;431.42;6;3
ORD-2023-00392;2025-04-11;2025-04-14;estándar;completado;991;P0092;8;0.20;3944.45;1359.64;archivadores nova 2;oficina;archivadores;alerce;616.32;308.93;sin dato;sin dato;3155.56;493.06;4;3
